59	feature,level:task,component:agent-core,area:agent-sandbox,conflict:agent-registry,conflict:prompt-contract,conflict:shared-types	**Epic**: #7 Agents Core Execution Framework [POC → MVP-1]\n**Iteration**: POC\n\nPer-invocation safety: token budget (tier x complexity), timeout controls, error isolation, tier-aware retry policy. Stop reasons: budget_exceeded/timeout/retry_exhausted/upstream_error.
58	feature,level:task,component:agent-core,area:delegation-protocol,conflict:agent-registry,conflict:prompt-contract,conflict:shared-types	**Epic**: #7 Agents Core Execution Framework [POC → MVP-1]\n**Iteration**: POC\n\nParent-child delegation protocol: context handoff envelope, parent-child graph metadata, configurable context inheritance rules, result propagation contract.
57	feature,level:task,component:agent-core,area:dispatcher-runtime,conflict:agent-registry,conflict:prompt-contract,conflict:shared-types	**Epic**: #7 Agents Core Execution Framework [POC → MVP-1]\n**Iteration**: POC\n\nCentral coordinator: receives user request, picks target agent(s) via hardcoded routing table (POC), emits delegation/completion events. Extension point for MVP-1 LLM-based router.
56	feature,level:task,component:agent-core,area:agent-registry,conflict:agent-registry,conflict:prompt-contract,conflict:shared-types	**Epic**: #7 Agents Core Execution Framework [POC → MVP-1]\n**Iteration**: POC\n\nRegistry for runtime agent discovery: getByName, listByTag, listByTier. Apply tier constraints at selection. Emit agent.registered/rejected events.
55	feature,level:task,component:agent-core,area:agent-lifecycle,conflict:agent-registry,conflict:prompt-contract,conflict:shared-types	**Epic**: #7 Agents Core Execution Framework [POC → MVP-1]\n**Iteration**: POC\n\nDefine AgentDefinition, AgentExecutionContext, lifecycle state machine (initialize → execute → complete|error), AgentResult with success/output/tokensUsed/cost/errors.
54	feature,level:task,component:safety,area:approval-flow,conflict:build-toolchain,conflict:config-surface,conflict:tool-registry	**Epic**: #6 Safety Guardrails [POC → MVP-1]\n**Iteration**: MVP-1\n\nPre-tool approval for destructive/high-risk operations via EventStream. Auto-approve safe operations. 60s timeout with auto-deny. Enforces UX-002.
53	feature,level:task,component:safety,area:budget-guard,conflict:build-toolchain,conflict:config-surface,conflict:tool-registry	**Epic**: #6 Safety Guardrails [POC → MVP-1]\n**Iteration**: POC\n\nPer-session token budget, per-turn token limit, cost estimation before expensive operations, auto-pause on budget threshold approach.
52	feature,level:task,component:safety,area:git-safety,conflict:build-toolchain,conflict:config-surface,conflict:tool-registry	**Epic**: #6 Safety Guardrails [POC → MVP-1]\n**Iteration**: POC\n\nBlock force push to protected branches, hard reset guard, secret prevention before commit (detect .env, credentials, private keys).
51	feature,level:task,component:safety,area:file-safety,conflict:build-toolchain,conflict:config-surface,conflict:tool-registry	**Epic**: #6 Safety Guardrails [POC → MVP-1]\n**Iteration**: POC\n\nEnforce write boundary at project root. Protect .git/*, node_modules/*. Symlink traversal protection. Configurable allowlist/blocklist patterns.
50	feature,level:task,component:safety,area:bash-safety,conflict:build-toolchain,conflict:config-surface,conflict:tool-registry	**Epic**: #6 Safety Guardrails [POC → MVP-1]\n**Iteration**: POC\n\nDangerous command blocklist, path restriction to project root, sudo block, tree-sitter bash parsing (ADR-029). Configurable strictness levels.
49	feature,level:task,component:tools,area:web-fetch,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: MVP-2\n\nURL fetch with timeout and markdown conversion for external context ingestion. Protocol/domain safety constraints.
48	feature,level:task,component:tools,area:file-edit,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: MVP-2\n\nStable line anchors resilient to edits with re-resolution and conflict reporting when anchors drift.
47	feature,level:task,component:tools,area:ast-tooling,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: MVP-2\n\nStructural code search and rewrite using AST patterns. Dry-run first, explicit apply mode. Safety gate required before apply.
46	feature,level:task,component:tools,area:ast-tooling,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: MVP-2\n\nTree-sitter AST parsing and symbol extraction with Bun-compatibility spike before full rollout.
45	feature,level:task,component:tools,area:lsp-integration,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: MVP-1\n\nGoto-definition, find-references, rename-symbol tools with capability checks and fallback diagnostics.
44	feature,level:task,component:tools,area:git-integration,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: MVP-1\n\nConstrained git CLI wrappers with ADR-027 safety rails: status/diff/add/commit/log/blame. Commit path integrates message validation hooks.
43	feature,level:task,component:tools,area:file-search,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: POC\n\nLiteral/regex content search returning path, line number, and excerpt. Scope restriction via paths/globs.\n\n## Research Findings\n\nReference issue #38 for shared architecture. See #38 for shared Tool interface, ToolContext, ToolResult, ToolError, ToolFactory pattern.\n\nKey insights:\n- `@shtse8/filesystem-mcp` has grep with regex support\n- Most implementations shell out to `ripgrep` for performance\n- For POC, Node.js native regex + file iteration is sufficient\n\n## Architecture Pattern\n\n**Zod schema**:\n```json\n{\n  &#34;pattern&#34;: &#34;string&#34;,\n  &#34;path&#34;: &#34;string (optional)&#34;,\n  &#34;include&#34;: &#34;string (optional)&#34;,\n  &#34;caseSensitive&#34;: &#34;boolean (default: true)&#34;,\n  &#34;maxResults&#34;: &#34;number (int, min: 1, max: 5000, default: 500)&#34;,\n  &#34;contextLines&#34;: &#34;number (int, min: 0, max: 10, default: 0)&#34;\n}\n```\n\n**Return type**:\n```json\n{\n  &#34;matches&#34;: [\n    {\n      &#34;file&#34;: &#34;string&#34;,\n      &#34;line&#34;: &#34;number&#34;,\n      &#34;column&#34;: &#34;number&#34;,\n      &#34;content&#34;: &#34;string&#34;,\n      &#34;context&#34;: {\n        &#34;before&#34;: [&#34;string&#34;],\n        &#34;after&#34;: [&#34;string&#34;]\n      }\n    }\n  ],\n  &#34;count&#34;: &#34;number&#34;,\n  &#34;truncated&#34;: &#34;boolean&#34;,\n  &#34;filesSearched&#34;: &#34;number&#34;\n}\n```\n\n**Annotations**:\n- `readOnlyHint: true`\n- `destructiveHint: false`\n- `idempotentHint: true`\n\n**Implementation details**:\n- Pattern interpretation: Always regex (use `escapeRegex()` utility if user wants literal — but parameter IS regex)\n- Scope restriction: `path` limits search root, `include` is a glob filter (e.g., `&#34;*.ts&#34;`)\n- Internal lib: POC uses `node:fs` + `RegExp` — future: consider `ripgrep` binding for performance\n- Default excludes: Same as glob tool — `.git`, `node_modules`, `dist`, etc.\n- Binary file handling: Detect binary files (null byte check) and skip silently\n\n## Acceptance Criteria\n\n- `grep({ pattern: &#39;TODO&#39; })` returns matches with file, line, column, content\n- `grep({ pattern: &#39;TODO&#39;, path: &#39;src&#39; })` scopes to `src/` directory\n- `grep({ pattern: &#39;TODO&#39;, include: &#39;*.ts&#39; })` filters to TypeScript files\n- `grep({ pattern: &#39;TODO&#39;, caseSensitive: false })` matches `todo`, `TODO`, `Todo`\n- `grep({ pattern: &#39;function\\\\s+\\\\w+&#39; })` works with regex syntax\n- `grep({ pattern: &#39;[invalid&#39; })` → `ToolError { code: &#39;INVALID_REGEX&#39;, message: &#39;...&#39; }`\n- `grep({ pattern: &#39;x&#39;, maxResults: 3 })` returns at most 3 matches with `truncated: true` if more exist\n- `grep({ pattern: &#39;x&#39;, contextLines: 2 })` returns 2 lines before and after each match\n- `grep({ pattern: &#39;x&#39; })` skips binary files silently\n- Empty results: `{ matches: [], count: 0, truncated: false }` (NOT error)\n- Emits `tool.start`/`tool.end` events\n\n## Edge Cases\n\n- Very large files (&gt;10MB): search but truncate individual match content to 500 chars\n- Match on very long line: truncate line content in output\n- Overlapping matches: report each separately\n- Empty pattern: reject via Zod (`.min(1)`)\n- Pattern that matches everything (`.*`): return maxResults, set `truncated: true`\n- Symlinks: follow, same policy as glob\n- File read permission denied: skip silently, don&#39;t error
42	feature,level:task,component:tools,area:file-search,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: POC\n\nFile discovery by glob patterns with deterministic ordering and default excludes (.git, node_modules, build outputs). readOnlyHint/idempotentHint: true.\n\n## Research Findings\n\nSee #38 for shared Tool interface, ToolContext, ToolResult, ToolError, ToolFactory pattern.\n\nKey insights:\n- `@modelcontextprotocol/server-filesystem` uses `minimatch` for glob matching\n- `@shtse8/filesystem-mcp` uses `find` with batch operations\n- Most implementations use `fast-glob` or `tinyglobby` internally\n\n## Architecture Pattern\n\n**Zod schema**: `z.object({ pattern: z.string(), path: z.string().optional(), maxResults: z.number().int().min(1).max(10000).default(1000) })`\n\n**Return type**: `{ files: string[], count: number, truncated: boolean, pattern: string }`\n\n**Annotations**: `{ readOnlyHint: true, destructiveHint: false, idempotentHint: true }`\n\n**Default excludes**: `.git`, `node_modules`, `dist`, `build`, `.next`, `coverage`, `__pycache__`, `.DS_Store`\n\n**Ordering**: Alphabetical (locale-independent `Intl.Collator` or simple string sort) — deterministic across runs\n\n**Internal lib**: `fast-glob` or `tinyglobby` (Bun-compatible) — not shell glob\n\n**Path output**: Relative to `context.workspaceRoot`\n\n## Acceptance Criteria\n\n- `glob({ pattern: &#39;**/*.ts&#39; })` returns sorted list of `.ts` files\n- `glob({ pattern: &#39;**/*.ts&#39;, path: &#39;src&#39; })` scopes to `src/` directory\n- `glob({ pattern: &#39;**/*&#39;, maxResults: 5 })` returns at most 5 results with `truncated: true` if more exist\n- `glob({ pattern: &#39;**/*.ts&#39; })` excludes `node_modules/**` and `.git/**` by default\n- `glob({ pattern: &#39;nonexistent/**&#39; })` returns `{ files: [], count: 0, truncated: false }` (empty result, NOT error)\n- `glob({ pattern: &#39;&#39; })` rejected by Zod (`.min(1)`)\n- Results are deterministically ordered (same order every run)\n- Emits `tool.start`/`tool.end` events\n\n## Edge Cases\n\n- Dot-files: included by default (`.env`, `.eslintrc` visible)\n- Symlink directories: follow but don&#39;t recurse into circular symlinks\n- Very deep nesting: respect OS path length limits\n- Pattern with absolute path: reject — must be relative\n- Empty directory: returns `[]`\n- Permission-denied directory: skip silently, don&#39;t error (log warning)
41	feature,level:task,component:tools,area:shell-exec,conflict:shared-types,conflict:build-toolchain,conflict:tool-registry	**Epic**: #5 Tools Runtime [POC → MVP-2]\n**Iteration**: POC\n\nShell command execution with timeout, workdir, stdout/stderr capture. Filtered by DC-SAFE-001 policy (tree-sitter bash path).\n\n## Research Findings\n\nReference issue #38 for shared architecture. See #38 for shared Tool interface, ToolContext, ToolResult, ToolError, ToolFactory pattern.\n\nKey insight: `@vercel-labs/bash-tool` implements grep/sed/awk in TypeScript for sandbox safety — DiriCode uses real shell (Bun runtime on Linux/macOS), so this is reference for parameter design only. DC-SAFE-001 uses tree-sitter bash parsing to filter dangerous commands — this is the interface boundary.\n\n## Architecture Pattern\n\n**Zod schema**:\n```\nz.object({\n  command: z.string(),\n  workdir: z.string().optional(),\n  timeout: z.number().int().min(1000).max(600000).default(120000),\n  description: z.string().optional()\n})\n```\n\n**Return type**:\n```\n{\n  stdout: string,\n  stderr: string,\n  exitCode: number,\n  duration: number,\n  command: string,\n  truncated: boolean\n}\n```\n\n**Annotations**:\n```\n{\n  readOnlyHint: false,\n  destructiveHint: true,\n  idempotentHint: false\n}\n```\n\n**DC-SAFE boundary**: Calls `safeguard.checkBash(command)` which uses tree-sitter bash parsing (ADR-029) — for POC this is a stub.\n\n**Shell**: Use `Bun.spawn()` with `[&#39;bash&#39;, &#39;-c&#39;, command]` — bash specifically, not sh.\n\n**Environment**: Inherit `process.env` (POC) — future: whitelist.\n\n**Timeout handling**: SIGTERM first, SIGKILL after 5s grace period.\n\n**Output truncation**: Max 1MB stdout, max 1MB stderr — truncate with `truncated: true` flag.\n\n## Acceptance Criteria\n\n- `bash({ command: &#39;echo hello&#39; })` → `{ stdout: &#39;hello\\n&#39;, stderr: &#39;&#39;, exitCode: 0 }`\n- `bash({ command: &#39;ls /nonexistent&#39; })` → `{ stdout: &#39;&#39;, stderr: &#39;...&#39;, exitCode: 1 }` (NOT an error — non-zero exit is normal result)\n- `bash({ command: &#39;sleep 999&#39;, timeout: 2000 })` → `ToolError { code: &#39;TIMEOUT&#39;, message: &#39;Command timed out after 2000ms&#39; }`\n- `bash({ command: &#39;echo hello&#39;, workdir: &#39;/tmp&#39; })` → executed in /tmp\n- `bash({ command: &#39;echo hello&#39;, workdir: &#39;/nonexistent&#39; })` → `ToolError { code: &#39;WORKDIR_NOT_FOUND&#39; }`\n- `bash({ command: &#39;yes | head -c 10000000&#39; })` → truncated output with `truncated: true`\n- Emits `tool.start`/`tool.end` events\n\n## Edge Cases\n\n- Empty command: reject via Zod (`.min(1)`)\n- Command with shell metacharacters: allowed (bash handles them)\n- Very long command string: no limit in POC\n- Process produces output on both stdout and stderr: capture both independently\n- Process spawns background children: killed on timeout (process group kill)\n- Relative workdir: resolve relative to `context.workspaceRoot`\n- Cancellation via AbortSignal: kill process immediately
